ARE,Declared,2021-04-15,0.0273028993675245,1.09,4.24,44301
CLPHF,Estimated,2021-03-15,0.0402,0.0431723709993468,0.397,44270
SGSOY,Declared,2021-04-13,0.0312088008415147,0.890075,0.828157,44299
HGKGF,Estimated,2020-11-28,0.0496,0.0993518561484918,0.2619,44163
ET,Declared,2021-02-19,0.0934150076569678,0.1525,1.0675,44246
PKX,Estimated,2021-03-04,0.0255,0.11779980177066,1.557671,44259
HLDCY,Estimated,2021-03-23,0.0531,0.024814615480009,0.23224,44278
CERN,Estimated,2021-04-12,0.011,0.22,0.76,44298
ELEZY,Estimated,2021-07-19,0.0648,0.42889,0.865059999999999,44396
FNV,Declared,2021-03-25,0.00971780975518594,0.26,1.03,44280
EIX,Declared,2021-04-30,0.0490831635488053,0.6625,2.57499999999999,44316
ABC,Estimated,2021-06-01,0.0211,0.44,2.14,44348
MLYBY,Estimated,2021-07-25,0.0562,0.024070377994259,0.244305,44402
MKTX,Estimated,2021-05-24,0.0044,0.66,2.46,44340
IX,Estimated,2021-06-16,0.0421,1.27176926439621,3.591774,44363
MLM,Declared,2021-03-31,0.00676818950930626,0.57,2.24,44286
TER,Declared,2021-03-19,0.0031101780576938,0.1,0.4,44274
SGBLY,Estimated,2020-11-08,0.0331,0.197228701965565,0.288997,44143
PPL,Declared,2021-04-01,0.0633829705994654,0.415,1.66,44287
WST,Declared,2021-05-05,0.00242294673080349,0.17,0.66,44321
HES,Estimated,2021-03-30,0.0153,0.25,1,44285
RF,Declared,2021-04-01,0.030053320407174,0.155,0.62,44287
NTRS,Declared,2021-04-01,0.0294334069168506,0.7,2.8,44287
LEN-B,Estimated,2021-05-12,0.0113,0.25,0.75,44328
AKZOY,Declared,2021-05-13,0.0353249712313003,0.613948,0.705781,44329
VTR,Estimated,2021-04-20,0.0405,0.45,2.1425,44306
K,Declared,2021-03-15,0.0395078842488303,0.57,2.28,44270
OKE,Estimated,2021-05-12,0.0844,0.935,3.74,44328
UI,Estimated,2021-05-22,0.0047,0.4,1.5,44338
MTB,Declared,2021-03-31,0.0291506558897575,1.1,4.4,44286
PPERY,Estimated,2021-04-06,0.0507,0.521607090071429,0.426999,44292
AVVIY,Estimated,2021-07-27,0.0345,0.0860554628685197,0.348248,44404
KEY,Declared,2021-03-15,0.0367428003972194,0.185,0.74,44270
SSEZY,Declared,2021-03-18,0.0361175514626218,0.333365,1.021411,44273
GWW,Estimated,2021-06-01,0.0162,1.53,6.03,44348
EFX,Declared,2021-03-15,0.00963676797627872,0.39,1.56,44270
IP,Declared,2021-03-15,0.0412890231621349,0.5125,2.05,44270
CKISY,Estimated,2021-04-01,0.0559,0.167657599091243,1.586646,44287
HAL,Declared,2021-03-24,0.00824553366926248,0.045,0.315,44279
FOXA,Declared,2021-04-07,0.0138096667667367,0.23,0.46,44293
CHD,Estimated,2021-06-01,0.0154,0.2525,1.2125,44348
KSU,Declared,2021-04-07,0.0101723650748799,0.54,1.64,44293
CQP,Declared,2021-02-12,0.0673002825584382,0.655,2.565,44239
WOPEY,Declared,2021-03-24,0.0125720272393923,0.12,0.81,44279
HLDVF,Estimated,2020-12-26,0.0422,0.0645700663850332,0.1677,44191
CFG,Estimated,2021-05-17,0.0359,0.39,1.56,44333
FOJCY,Estimated,2021-05-20,0.0473,0.238502,0.238502,44336
QSR,Declared,2021-04-06,0.0353805073431241,0.53,2.08,44292
FOX,Declared,2021-04-07,0.0144065142499217,0.23,0.46,44293
TSCO,Declared,2021-03-09,0.0130850528434826,0.52,1.5,44264
HPE,Estimated,2021-04-06,0.033,0.12,0.48,44292
TFX,Declared,2021-03-15,0.00341605546066512,0.34,1.36,44270
SSUMY,Estimated,2021-06-08,0.0451,0.265773744986779,0.661744,44355
NUE,Declared,2021-05-11,0.0270812437311935,0.405,1.6125,44327
HIG,Declared,2021-04-02,0.027618859735648,0.35,1.3,44288
IMBBY,Declared,2021-04-07,0.139799381992541,0.6560086,2.0753316,44293
FTS,Declared,2021-06-01,0.0412363636363636,0.3969,1.4848,44348
RPRX,Declared,2021-03-15,0.014601674898003,0.17,0.3,44270
FE,Estimated,2021-06-01,0.0471,0.39,1.56,44348
SMUUY,Declared,2021-05-24,0.0437225071225071,0.306932,0.590222999999999,44340
NMR,Estimated,2021-06-28,0.0403,0.0640246925619714,0.237201,44375
MGM,Declared,2021-03-15,0.000264620269912675,0.0025,0.1575,44270
AEE,Declared,2021-03-31,0.0313078127223566,0.55,2,44286
XYL,Declared,2021-03-18,0.0112494977902772,0.28,1.04,44273
SKM,Estimated,2021-02-26,0.0375,0.00986764529394231,0.904024,44253
ALB,Declared,2021-04-01,0.00992303288594873,0.39,1.54,44287
DOV,Declared,2021-03-15,0.0160636053869868,0.495,1.97,44270
RCI,Declared,2021-04-01,0.0361618497109826,0.391,1.5175,44287
DRI,Estimated,2021-05-01,0.0027,0.37,0.37,44317
AMCR,Declared,2021-03-16,0.0429616087751371,0.1175,0.4625,44271
ETR,Estimated,2021-06-01,0.054,0.95,4.69,44348
AES,Estimated,2021-05-12,0.0219,0.1505,0.5804,44328
KNBWY,Declared,2021-04-08,0.0309963287947554,0.3073286,0.6066899,44294
SNN,Declared,2021-05-12,0.0237837837837837,0.462,0.75,44328
SSNC,Declared,2021-03-15,0.00965600482800241,0.16,0.53,44270
STX,Declared,2021-04-07,0.0365970230779735,0.67,2.62,44293
TLSNY,Estimated,2021-06-24,0.0667,0.113816623726298,0.537285,44371
MSADY,Estimated,2021-06-21,0.0499,0.359574,0.709256,44368
GWLLY,Declared,2021-04-15,0.0123,0.433195,0.353994,44301
CTXS,Declared,2021-03-26,0.0110795029195987,0.37,1.4,44281
EXR,Declared,2021-03-31,0.0318217979315831,1,3.6,44286
VDMCY,Estimated,2021-06-14,0.0629,0.274262,0.508718,44361
WPM,Estimated,2021-03-10,0.0118,0.12,0.42,44265
ESS,Declared,2021-04-15,0.0328113348247576,2.09,8.31,44301
CAG,Declared,2021-03-03,0.0324196875921013,0.275,0.9125,44258
INVH,Estimated,2021-05-26,0.0213,0.17,0.62,44342
TW,Declared,2021-03-15,0.0043962082703668,0.08,0.32,44270
SUI,Estimated,2021-04-15,0.0208,0.79,3.16,44301
ROL,Declared,2021-03-10,0.00964727163099186,0.08,0.36,44265
IMO,Declared,2021-04-01,0.0318943533697632,0.1751,0.6614,44287
BR,Declared,2021-04-02,0.0161414836128851,0.575,2.23,44288
RJF,Declared,2021-04-15,0.0133630289532293,0.39,1.5,44301
DNKEY,Estimated,2021-03-27,0.0668,0.493650327705115,0.6281592,44282
KB,Estimated,2021-04-15,0.0466,1.67036906888174,1.7851373,44301
SNMRY,Estimated,2021-08-04,0.0528,0.164456371684916,0.560368,44412
KPCPY,Declared,2021-05-24,0.0359816204458945,0.330851,0.555339,44340
MPWR,Declared,2021-04-15,0.00640820249919897,0.6,2,44301
CHGCY,Estimated,2021-03-14,0.0698,1.29642462056456,1.56561341666666,44269
BDORY,Declared,2021-03-15,0,0.080226,0,44270
TRU,Declared,2021-03-26,0.00356252226576416,0.075,0.3,44281
PEAK,Declared,2021-03-05,0.0412512891027844,0.3,1.10999999999999,44260
BXP,Estimated,2021-04-28,0.0395,0.98,3.92,44314
HBAN,Declared,2021-04-01,0.0391134289439374,0.15,0.6,44287
PFG,Declared,2021-03-26,0.0395899611170024,0.56,2.24,44281
RKUNY,Declared,2021-03-22,0.00385867633726201,0.0425612,0.0420113,44277
CMS,Estimated,2021-05-26,0.0306,0.435,1.6575,44342
CINF,Declared,2021-04-15,0.025748441810565,0.63,2.4,44301
AVIFY,Declared,2021-04-30,0.041737181663837,0.122916,0.213125999999999,44316
CE,Estimated,2021-05-23,0.0183,0.68,2.54,44339
SEOAY,Declared,2021-04-06,0.0183861686017163,0.36423,0.903575,44292
MAA,Estimated,2021-04-29,0.0225,1.025,3.025,44315
EXPD,Estimated,2021-06-15,0.0113,0.52,1.04,44362
SHG,Estimated,2021-04-17,0.052,1.507337,1.507337,44303
IEP,Estimated,2021-03-29,0.1386,2,8,44284
JBHT,Estimated,2021-05-19,0.0074,0.28,1.09,44335
NNGRY,Estimated,2021-03-17,0.0581,0.793787795212146,1.336564,44272
FUIZF,Estimated,2021-08-07,0.0558,0.578273447047607,0.683176,44415
ALLY,Estimated,2021-05-12,0.0183,0.19,0.76,44328
BIP,Declared,2021-03-31,0.0380100614868641,0.51,1.9925,44286
CAH,Declared,2021-04-15,0.0377251552795031,0.4859,1.9388,44301
J,Declared,2021-03-26,0.0072992700729927,0.21,0.57,44281
DGX,Declared,2021-04-21,0.0214551431784756,0.62,2.24,44307
GPC,Declared,2021-04-01,0.0309444708115804,0.815,3.16,44287
VICI,Estimated,2021-04-07,0.044,0.33,1.255,44293
PBA,Declared,2021-03-15,0.0785978731784167,0.1663,1.87639999999999,44270
TACYY,Declared,2021-05-05,0.135747509578544,0.354301,0.386968,44321
CVE,Declared,2021-03-31,0.00690958164642375,0.0128,0.0458,44286
EMN,Declared,2021-04-05,0.0252608456891817,0.69,2.67,44291
DRE,Estimated,2021-05-26,0.025,0.255,0.98,44342
AVY,Declared,2021-03-17,0.0141544432395411,0.62,2.36,44272
IEX,Estimated,2021-04-29,0.0102,0.5,2,44315
OMC,Declared,2021-04-08,0.0407391241088316,0.7,2.6,44294
STE,Declared,2021-03-25,0.0091533180778032,0.4,1.54,44280
TNABY,Estimated,2021-04-26,0.041,0.134572389622391,0.391655,44312
SNMCY,Declared,2021-04-08,0.0511449423815621,0.199721,0.070864,44294
SQM,Estimated,2021-01-19,0.0153,0.246890721454217,0.817908,44215
DVN,Declared,2021-03-31,0.0557103064066852,0.3,0.42,44286
CGNX,Declared,2021-03-12,0.00290592081365782,0.06,0.225,44267
AGR,Declared,2021-04-01,0.0384615384615384,0.44,1.76,44287
AEM,Declared,2021-03-22,0.0250581707535349,0.35,0.95,44277
AGRPY,Estimated,2020-10-30,0.0413,0.43862538349894,0.658016,44134
TECH,Estimated,2021-05-26,0.0035,0.32,1.28,44342
PKI,Declared,2021-05-07,0.00222063605361249,0.07,0.28,44323
SBSW,Declared,2021-04-02,0.0943760217983651,0.8659,0.118795,44288
ENTG,Estimated,2021-05-17,0.003,0.08,0.32,44333
KIROY,Declared,2021-03-25,0.131987997208653,0.945694,0.704177,44280
CPB,Estimated,2021-05-01,0.0312,0.37,1.42,44317
KKPNY,Declared,2021-04-28,0.0648744615384615,0.105421,0.140116,44314
TBVPY,Declared,2021-03-12,0.0391169615322187,1.204998,1.369219,44267
NWSA,Declared,2021-04-14,0.00852878464818763,0.1,0.2,44300
WAB,Estimated,2021-05-26,0.0066,0.12,0.48,44342
MAS,Estimated,2021-05-08,0.0103,0.14,0.55,44324
BEN,Declared,2021-04-15,0.0427970959113488,0.28,1.09,44301
PEXNY,Declared,2021-05-06,0.0520405673758865,0.183443,0.325264,44322
NWS,Declared,2021-04-14,0.00872600349040139,0.1,0.2,44300
DPZ,Declared,2021-03-30,0.0108510576895327,0.94,3.12,44285
ARES,Declared,2021-03-31,0.0361677568295498,0.47,1.6,44286
LUMN,Declared,2021-03-19,0.081366965012205,0.25,0.25,44274
AMLYY,Estimated,2021-04-08,0.0628,0.11277294732248,0.287588,44294
BRO,Estimated,2021-05-17,0.0077,0.0925,0.355,44333
SKHSY,Estimated,2021-04-13,0.0423,0.425548,0.806165999999999,44299
FMC,Declared,2021-04-15,0.0188809125774412,0.48,1.8,44301
YARIY,Estimated,2021-12-04,0.0726,0.416445118559152,1.7539765,44534
MARUY,Estimated,2021-06-15,0.035,1.053034,2.64626,44362
SJM,Estimated,2021-06-01,0.0398,0.9,4.46,44348
JHX,Declared,2021-04-30,0,0.7,0,44316
L,Declared,2021-03-09,0.00522903158335076,0.0625,0.25,44264
CCK,Declared,2021-03-25,0.00837170364169108,0.2,0,44280
MHGVY,Declared,2021-03-15,0.00617591450883682,0.037565,0.277026,44270
EQH,Declared,2021-03-11,0.0229962800135272,0.17,0.66,44266
POOL,Declared,2021-03-25,0.00693013113480897,0.58,2.29,44280
BAP,Estimated,2021-05-08,0.055,7.83521330189849,8.8026,44324
TUFBY,Declared,2021-05-06,0.01664725,0.199766,0.340250999999999,44322
PKG,Declared,2021-04-15,0.030298439630359,1,3.37,44301
LDOS,Declared,2021-03-31,0.015375918598078,0.34,1.36,44286
HAS,Declared,2021-05-17,0.0290257176395262,0.68,2.72,44333
UDR,Estimated,2021-05-01,0.035,0.36,1.44,44317
SMFKY,Declared,2021-05-24,0.0448141409877585,1.061647,1.294784,44340
SLLDY,Estimated,2021-04-27,0.0444,0.283879027754831,0.3554399,44313
RANJY,Declared,2021-04-20,0.0587960419790105,0.980424,0,44306
WRB,Declared,2021-03-24,0.00692340977931631,0.12,0.47,44279
OTEX,Declared,2021-03-26,0.0180210904195647,0.2008,0.7246,44281
BOUYY,Estimated,2021-09-28,0.0473,0.402118,0.402118,44467
WPC,Estimated,2021-04-15,0.0609,1.046,4.172,44301
CG,Estimated,2021-05-23,0.0292,0.25,1,44339
EVRG,Declared,2021-03-22,0.0399030393436509,0.535,2.05,44277
DWAHY,Estimated,2021-06-21,0.0364,0.407491303254344,1.0384544,44368
POAHY,Estimated,2021-10-22,0.0324,0.330002379863884,0.259542,44491
CTL,Estimated,2020-12-11,0.0617,0.25,0.75,44176
GNNDY,Declared,2021-04-05,0.00284518741230707,0.709732,0.649515,44291
CHRW,Declared,2021-04-01,0.0224545954870665,0.51,2.04,44287
PSMMY,Estimated,2021-06-29,0.0397,0.694345571587125,2.90324,44376
HLPPY,Declared,2021-06-01,0.0573448379804069,0.380483,0.490279,44348
DFILF,Estimated,2021-04-14,0.0433,0.0172413793103448,0.195,44300
SWMAY,Declared,2021-05-05,0.0250713096559378,0.90357,0.625342,44321
SBNY,Estimated,2021-05-12,0.0103,0.56,2.24,44328
SMG,Declared,2021-03-10,0.011634998827117,0.62,2.4,44265
WHR,Declared,2021-03-15,0.0263047138047138,1.25,4.85,44270
LNT,Estimated,2021-05-16,0.0334,0.4025,1.5425,44332
MPW,Declared,2021-04-08,0.0518758684576192,0.28,1.08,44294
CABO,Declared,2021-03-05,0.00522234117554899,2.5,9.5,44260
NLOK,Declared,2021-03-17,0.0256278831368528,0.125,0.5,44272
BGAOY,Estimated,2021-06-28,0.0876,0.0602968967533051,0.33726,44375
HGKGY,Estimated,2021-03-22,0.0632,0.0377066134645431,0.361118999999999,44277
LW,Declared,2021-03-05,0.0117838786511219,0.235,0.46,44260
PWR,Estimated,2021-04-15,0.0025,0.06,0.21,44301
CNA,Declared,2021-03-11,0.0357310766337564,0.38,1.48,44266
GIVSY,Estimated,2021-04-14,0.0237,0.0718509657610852,0.308265,44300
GGG,Declared,2021-05-05,0.0108147080028839,0.1875,0.712499999999999,44321
BSY,Declared,2021-03-24,0.00270513976555455,0.03,0.03,44279
PHM,Declared,2021-04-01,0.0124140988694302,0.14,0.5,44287
MOS,Estimated,2021-03-17,0.0068,0.05,0.2,44272
WRK,Estimated,2021-05-23,0.0184,0.2,0.8,44339
NLY,Estimated,2021-04-29,0.1095,0.22,0.91,44315
FBHS,Declared,2021-03-17,0.0125090209285542,0.26,0.96,44272
JKHY,Declared,2021-03-25,0.0123955807060091,0.46,1.72,44280
SNLAY,Declared,2021-04-30,0.0230293367346938,0.090275,0.354754,44316
UHS,Declared,2021-03-31,0.0063831484879917,0.2,0.2,44286
XRAY,Declared,2021-04-09,0.00753721499905784,0.1,0.4,44295
TXT,Declared,2021-04-01,0.00158919348430671,0.02,0.08,44287
BKKLY,Declared,2021-05-25,0.0388690107829348,0.414538,0.770024,44341
ELS,Estimated,2021-04-08,0.0222,0.3425,1.37,44294
ERIE,Declared,2021-04-20,0.0171003717472118,1.035,3.92999999999999,44306
FNF,Declared,2021-03-31,0.0376175548589341,0.36,1.35,44286
APO,Estimated,2021-05-26,0.0408,0.28314606741573,2.02,44342
BEP,Estimated,2021-03-31,0.0315,0.347199999999999,1.44666666666666,44286
NHOLF,Estimated,2021-06-07,2.1528,80,155,44354
ATO,Declared,2021-03-08,0.0295473348303982,0.625,2.34999999999999,44263
BXBLY,Declared,2021-04-15,0.0265042345276872,0.20342,0.348527,44301
NDSN,Declared,2021-03-09,0.00810768671066992,0.39,1.54,44264
JCYGY,Declared,2021-07-02,0.0407185628742515,0.68,1.55999999999999,44379
VST,Declared,2021-03-31,0.0347826086956521,0.15,0.54,44286
ESYJY,Estimated,2021-03-25,0.0367,0.336423951764171,0.509722,44280
SNA,Declared,2021-03-10,0.02422332726109,1.23,4.47,44265
AGESY,Estimated,2021-11-12,0.0545,0.344155440758561,3.09017409999999,44512
LNC,Declared,2021-05-03,0.0295410585545982,0.42,1.62,44319
WLK,Declared,2021-03-16,0.0126182965299684,0.27,1.065,44271
TTC,Estimated,2021-04-13,0.01,0.2625,1.0125,44299
FANG,Declared,2021-03-11,0.023094688221709,0.4,1.5,44266
BWA,Declared,2021-03-15,0.0151111111111111,0.17,0.68,44270
BAH,Declared,2021-03-02,0.0191858957739175,0.37,1.3,44257
CNP,Declared,2021-03-11,0.0329218106995884,0.16,0.74,44266
JCYCF,Declared,2021-06-25,0.0419753086419753,0.34,0.779999999999999,44372
IPXHY,Estimated,2021-03-16,0.0381,0.0781817536888168,0.277337,44271
LII,Estimated,2021-04-15,0.011,0.77,3.08,44301
WTRG,Estimated,2021-06-01,0.0235,0.2507,0.986399999999999,44348
HNGKY,Estimated,2021-04-21,0.0483,0.112499999999999,1.1,44307
PEGA,Estimated,2021-04-15,0.0009,0.03,0.12,44301
MTLHY,Estimated,2021-06-17,0.0324,0.572885,1.132482,44364
AAP,Estimated,2021-04-04,0.0062,0.25,1,44290
SOUHY,Declared,2021-04-08,0.0130841121495327,0.07,0.105,44294
LPLA,Declared,2021-03-30,0.00760225026607875,0.25,1,44285
AHEXY,Estimated,2021-05-08,0.0401,1.2767423,1.2767423,44324
BG,Declared,2021-03-02,0.0261164794985635,0.5,2.5,44257
VEDL,Estimated,2021-11-17,0.0641,0.509093,0.720886,44517
CLLDY,Estimated,2021-08-31,0.037,0.17508,0.17508,44439
RPM,Estimated,2021-04-29,0.0186,0.38,1.48,44315
EWBC,Estimated,2021-05-23,0.016,0.33,1.155,44339
CPT,Declared,2021-04-16,0.0318771003360537,0.83,3.32,44302
GLPI,Declared,2021-03-23,0.0585585585585585,0.65,2.5,44278
IVZ,Declared,2021-03-02,0.0276538804638715,0.155,0.929999999999999,44257
MPFRY,Estimated,2021-07-06,0.0911,0.0786689649756255,0.315176,44383
IPG,Declared,2021-03-15,0.0413476263399693,0.27,1.02,44270
SLFPY,Estimated,2021-04-14,0.0568,0.188350252126909,1.07556,44300
NDBKY,Estimated,2020-10-30,0.0431,0.277257408994549,0.368807,44134
GL,Estimated,2021-05-01,0.008,0.1875,0.75,44317
DOX,Declared,2021-04-23,0.0189948555599525,0.36,1.31,44309
AMH,Declared,2021-03-31,0.0128452151573538,0.1,0.2,44286
NWL,Declared,2021-03-15,0.0397065170479067,0.23,0.92,44270
CF,Estimated,2021-05-26,0.0265,0.3,1.2,44342
IRM,Declared,2021-04-06,0.0711123886174188,0.6185,2.474,44292
LAD,Declared,2021-03-26,0.00331595133039176,0.31,1.22,44281
LEA,Declared,2021-03-23,0.00602083207899331,0.25,1.02,44278
DLB,Estimated,2021-05-19,0.009,0.22,0.88,44335
WSM,Estimated,2021-05-26,0.0154,0.53,2.02,44342
OLED,Declared,2021-03-31,0.00377911096414568,0.2,0.6,44286
ALLE,Declared,2021-03-31,0.0132377275234418,0.36,1.28,44286
AOS,Estimated,2021-05-16,0.0168,0.26,1,44332
KGTFY,Estimated,2021-05-08,0.0584,0.347797213202497,0.46407,44324
WSO-B,Estimated,2021-04-29,0.0282,1.775,7.1,44315
CMA,Declared,2021-04-01,0.0399412628487518,0.68,2.72,44287
AGCO,Declared,2021-03-15,0.00494284831634229,0.16,0.64,44270
WU,Declared,2021-03-31,0.0404823428079242,0.235,0.9,44286
BTDPY,Declared,2021-05-25,0.0220526315789473,0.207405,0,44341
HUBB,Declared,2021-03-15,0.0220832629147653,0.98,3.71,44270
ARMK,Declared,2021-03-03,0.011853448275862,0.11,0.33,44258
GLPEY,Estimated,2020-12-09,0.0377,0.183564285009679,0.210351,44174
BRKR,Declared,2021-03-19,0.00262381108560183,0.04,0.16,44274
RE,Declared,2021-03-31,0.0256399652619825,1.55,6.2,44286
BBSEY,Declared,2021-03-04,0.0382706666666666,0.086109,0.822124,44259
MORN,Declared,2021-04-30,0.00561872909698996,0.315,1.21499999999999,44316
AUCOY,Estimated,2021-04-05,0.0403,0.258064516129032,0.82,44291
AQN,Estimated,2021-04-15,0.0392,0.1551,0.6063,44301
MMP,Estimated,2021-05-12,0.0986,1.0275,4.11,44328
WAL,Declared,2021-03-05,0.0109277674571085,0.25,0.75,44260
BDOUY,Declared,2021-04-01,0.0107861706783369,0.061616,0.242552,44287
WSO,Estimated,2021-04-29,0.0292,1.775,7.1,44315
SWRBY,Estimated,2021-04-19,0.0518,0.0383224615962794,0.30319,44305
AFG,Estimated,2021-04-25,0.0178,0.5,1.9,44311
REG,Declared,2021-04-06,0.0434465133260313,0.595,2.38,44292
NDGPY,Declared,2021-07-26,0.015541628959276,0.309123,0.959132,44403
JXHLY,Estimated,2021-06-21,0.0469,0.211418,0.416699,44368
PNR,Declared,2021-05-07,0.0143035937779367,0.2,0.77,44323
KL,Estimated,2021-04-14,0.0172,0.26171875,0.5625,44300
NRG,Estimated,2021-05-16,0.0336,0.325,1.225,44332
OGFGY,Declared,2021-04-09,0.0558977011494252,0.097262,0.16246,44295
FHN,Declared,2021-04-01,0.037037037037037,0.15,0.6,44287
WEGZY,Declared,2021-03-17,0.00836574592833876,0.0062924,0.057807,44272
QUCCF,Estimated,2021-09-03,0.0681,0.629671,0.629671,44442
WWNTY,Estimated,2021-07-08,0.0413,0.0865519892860551,1.534626,44385
SJR,Declared,2021-05-28,0.0532797242963813,0.0773,0.8905,44344
GEBHY,Estimated,2021-04-13,0.0441,0.049663478855068,0.255531,44299
MTNOY,Estimated,2020-10-16,0.0395,0.0563512372406781,0.187729,44120
RHI,Declared,2021-03-15,0.019539786604962,0.38,1.36,44270
BDUUY,Declared,2021-05-07,0.0314991827956989,0.732356,0.36923,44323
VER,Declared,2021-04-15,0.0473846153846153,0.462,1.9195,44301
MKSI,Declared,2021-03-05,0.00485142510612492,0.2,0.8,44260
KOF,Estimated,2021-05-13,0.0514,1.169275,2.168785,44329
MRO,Declared,2021-03-10,0.0108108108108108,0.03,0.08,44265
SGPYY,Estimated,2021-08-26,0.0463,0.316415114197595,1.490969,44434
RDEIY,Estimated,2021-07-22,0.0725,0.0629193626076407,0.602842,44399
STOR,Estimated,2021-04-15,0.0425,0.36,1.42,44301
CBSH,Declared,2021-03-24,0.014183439146292,0.2625,1.08,44279
STLD,Declared,2021-04-16,0.025012025012025,0.26,1,44302
ENIA,Estimated,2021-08-09,0.0658,0.00486329082407844,0.497668,44417
OHI,Estimated,2021-05-16,0.0722,0.67,2.68,44332
LAMR,Declared,2021-03-31,0.0346460330292181,0.75,2.5,44286
JBAXY,Declared,2021-05-04,0.0201630293159609,0.142761,0.475186999999999,44320
AGNC,Declared,2021-03-09,0.0898315658140985,0.12,1.52,44264
NYT,Declared,2021-04-22,0.0054719562243502,0.07,0.24,44308
GAILF,Estimated,2020-09-06,0.0442,0.0746322932406323,0.530093,44080
NI,Estimated,2021-05-19,0.0394,0.22,0.85,44335
KLYCY,Estimated,2021-08-10,0.0365,0.620273678925374,0.364656,44418
RS,Declared,2021-03-26,0.0208018154311649,0.6875,2.5,44281
UUGRY,Estimated,2021-08-08,0.0463,0.211393422760587,1.13454299999999,44416
DNFGY,Estimated,2021-11-12,0.0471,0.280336429682438,2.480754,44512
TDHOY,Estimated,2021-06-18,0.0308,0.105741,0.208348,44365
AU,Declared,2021-04-05,0.0240737975951903,0.480513,0.093778,44291
GNTX,Estimated,2021-04-20,0.0136,0.12,0.48,44306
AHCHY,Estimated,2021-07-09,0.0436,2.16051180603168,1.405807,44386
GJNSY,Declared,2021-04-22,0.0351879081015719,0.873012,2.357081,44308
ASGLY,Estimated,2021-03-22,0.0303,0.112983,0.223817,44277
ATR,Estimated,2021-05-17,0.0111,0.36,1.44,44333
CARCY,Estimated,2021-04-26,0.0666,1.064488,2.360927,44312
RGA,Declared,2021-03-04,0.0229076331506176,0.7,2.09999999999999,44259
TLTZY,Declared,2021-05-14,0.0582948387096774,0.180714,0.295686,44330
EV,Estimated,2021-05-12,0.0203,0.375,1.5,44328
KAEPY,Estimated,2021-06-22,0.0464,0.119789,0.236404,44369
PSHZF,Declared,2021-03-19,0.0114155251141552,0.1,0.1,44274
OC,Declared,2021-04-02,0.0128363367069859,0.26,0.98,44288
HEGIY,Estimated,2021-04-22,0.0507,0.686686563691426,1.749294,44308
DSEEY,Estimated,2021-06-08,0.0397,0.0828536217208615,0.189147999999999,44355
RNR,Declared,2021-03-31,0.00862378727991376,0.36,1.4,44286
UGI,Declared,2021-04-01,0.0344557556773688,0.33,1.315,44287
KGC,Declared,2021-03-18,0.0192616372391653,0.03,0.06,44273
OMVKY,Estimated,2021-10-15,0.0413,2.40088290009836,2.05336,44484
GGDVY,Estimated,2021-05-06,0.0422,0.495696715098054,3.750769,44322
PNW,Estimated,2021-06-01,0.0573,0.83,4.0075,44348
VNO,Estimated,2021-05-12,0.0524,0.53,2.25,44328
SCI,Declared,2021-03-31,0.0175879396984924,0.21,0.78,44286
NLSN,Declared,2021-03-18,0.0107095046854083,0.06,0.3,44273
GGB,Declared,2021-04-01,0.0504,0.0238922,0.2306951,44287
HKTTY,Declared,2021-06-16,0.082256653696498,0.528499,0.909053,44363
KIM,Declared,2021-03-24,0.0370976541189307,0.17,0.54,44279
